id,"level","place_name","place_id",yr,index_nsa
3114,"MSA","Cumberland, MD-WV","19060",2012,162.51
3115,"MSA","Cumberland, MD-WV","19060",2013,157.88
3116,"MSA","Cumberland, MD-WV","19060",2014,154.51
3117,"MSA","Cumberland, MD-WV","19060",2015,154.39
3118,"MSA","Cumberland, MD-WV","19060",2016,155.68
3119,"MSA","Cumberland, MD-WV","19060",2017,163.19
3120,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",1976,42.58
3121,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",1977,48.35
3122,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",1978,56.74
3123,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",1979,68.1
3124,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",1980,77.45
3125,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",1981,84.47
3126,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",1982,89.2
3127,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",1983,94.77
3128,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",1984,100.72
3129,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",1985,105.48
3130,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",1986,108.39
3131,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",1987,103.27
3132,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",1988,97.1
3133,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",1989,94.76
3134,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",1990,94.85
3135,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",1991,96.26
3136,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",1992,98.73
3137,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",1993,100.31
3138,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",1994,100.75
3139,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",1995,102.16
3140,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",1996,105.4
3141,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",1997,108.45
3142,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",1998,114.26
3143,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",1999,120.93
3144,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",2000,128.61
3145,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",2001,137.26
3146,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",2002,142.48
3147,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",2003,146.28
3148,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",2004,149.44
3149,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",2005,154.05
3150,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",2006,158.65
3151,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",2007,163.37
3152,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",2008,165.04
3153,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",2009,164.74
3154,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",2010,162.65
3155,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",2011,159.29
3156,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",2012,161.07
3157,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",2013,169.99
3158,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",2014,185.18
3159,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",2015,203.21
3160,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",2016,224.26
3161,"MSA","Dallas-Plano-Irving, TX (MSAD)","19124",2017,249.42
3162,"MSA","Dalton, GA","19140",1984,70.68
3163,"MSA","Dalton, GA","19140",1985,74.79
3164,"MSA","Dalton, GA","19140",1986,78.97
3165,"MSA","Dalton, GA","19140",1987,83.75
3166,"MSA","Dalton, GA","19140",1988,86.45
3167,"MSA","Dalton, GA","19140",1989,88.36
3168,"MSA","Dalton, GA","19140",1990,90.45
3169,"MSA","Dalton, GA","19140",1991,90.6
3170,"MSA","Dalton, GA","19140",1992,92.8
3171,"MSA","Dalton, GA","19140",1993,95.93
3172,"MSA","Dalton, GA","19140",1994,99.44
3173,"MSA","Dalton, GA","19140",1995,103.47
3174,"MSA","Dalton, GA","19140",1996,109.68
3175,"MSA","Dalton, GA","19140",1997,113.14
3176,"MSA","Dalton, GA","19140",1998,119.95
3177,"MSA","Dalton, GA","19140",1999,125.39
3178,"MSA","Dalton, GA","19140",2000,130.31
3179,"MSA","Dalton, GA","19140",2001,138.34
3180,"MSA","Dalton, GA","19140",2002,145.3
3181,"MSA","Dalton, GA","19140",2003,151.95
3182,"MSA","Dalton, GA","19140",2004,160.9
3183,"MSA","Dalton, GA","19140",2005,170.49
3184,"MSA","Dalton, GA","19140",2006,177.38
3185,"MSA","Dalton, GA","19140",2007,183.72
3186,"MSA","Dalton, GA","19140",2008,175.19
3187,"MSA","Dalton, GA","19140",2009,170.94
3188,"MSA","Dalton, GA","19140",2010,156.74
3189,"MSA","Dalton, GA","19140",2011,145.79
3190,"MSA","Dalton, GA","19140",2012,141.99
3191,"MSA","Dalton, GA","19140",2013,143.31
3192,"MSA","Dalton, GA","19140",2014,151.27
3193,"MSA","Dalton, GA","19140",2015,154.26
3194,"MSA","Dalton, GA","19140",2016,163.55
3195,"MSA","Dalton, GA","19140",2017,171.91
3196,"MSA","Danville, IL","19180",1992,97.84
3197,"MSA","Danville, IL","19180",1993,98.56
3198,"MSA","Danville, IL","19180",1994,101.67
3199,"MSA","Danville, IL","19180",1995,104.76
3200,"MSA","Danville, IL","19180",1996,112.2
3201,"MSA","Danville, IL","19180",1997,117.86
3202,"MSA","Danville, IL","19180",1998,121.74
3203,"MSA","Danville, IL","19180",1999,126.85
3204,"MSA","Danville, IL","19180",2000,127.95
3205,"MSA","Danville, IL","19180",2001,134.38
3206,"MSA","Danville, IL","19180",2002,139.49
3207,"MSA","Danville, IL","19180",2003,143.56
3208,"MSA","Danville, IL","19180",2004,149.37
3209,"MSA","Danville, IL","19180",2005,157.48
3210,"MSA","Danville, IL","19180",2006,161.78
3211,"MSA","Danville, IL","19180",2007,168.49
3212,"MSA","Danville, IL","19180",2008,165.11
3213,"MSA","Danville, IL","19180",2009,162.93
3214,"MSA","Danville, IL","19180",2010,158.01
3215,"MSA","Danville, IL","19180",2011,155.88
3216,"MSA","Danville, IL","19180",2012,155.22
3217,"MSA","Danville, IL","19180",2013,154.27
3218,"MSA","Danville, IL","19180",2014,156.6
3219,"MSA","Danville, IL","19180",2015,160.14
3220,"MSA","Danville, IL","19180",2016,164.61
3221,"MSA","Danville, IL","19180",2017,168.54
3222,"MSA","Daphne-Fairhope-Foley, AL","19300",1989,74.96
3223,"MSA","Daphne-Fairhope-Foley, AL","19300",1990,74.56
3224,"MSA","Daphne-Fairhope-Foley, AL","19300",1991,78.39
3225,"MSA","Daphne-Fairhope-Foley, AL","19300",1992,82.28
3226,"MSA","Daphne-Fairhope-Foley, AL","19300",1993,89.74
3227,"MSA","Daphne-Fairhope-Foley, AL","19300",1994,96.33
3228,"MSA","Daphne-Fairhope-Foley, AL","19300",1995,103.59
3229,"MSA","Daphne-Fairhope-Foley, AL","19300",1996,108.52
3230,"MSA","Daphne-Fairhope-Foley, AL","19300",1997,115.77
3231,"MSA","Daphne-Fairhope-Foley, AL","19300",1998,122
3232,"MSA","Daphne-Fairhope-Foley, AL","19300",1999,125.89
3233,"MSA","Daphne-Fairhope-Foley, AL","19300",2000,129.23
3234,"MSA","Daphne-Fairhope-Foley, AL","19300",2001,136.99
3235,"MSA","Daphne-Fairhope-Foley, AL","19300",2002,139.8
3236,"MSA","Daphne-Fairhope-Foley, AL","19300",2003,146.74
3237,"MSA","Daphne-Fairhope-Foley, AL","19300",2004,154.53
3238,"MSA","Daphne-Fairhope-Foley, AL","19300",2005,181.14
3239,"MSA","Daphne-Fairhope-Foley, AL","19300",2006,211.93
3240,"MSA","Daphne-Fairhope-Foley, AL","19300",2007,216.57
3241,"MSA","Daphne-Fairhope-Foley, AL","19300",2008,208.71
3242,"MSA","Daphne-Fairhope-Foley, AL","19300",2009,192.24
3243,"MSA","Daphne-Fairhope-Foley, AL","19300",2010,172.15
3244,"MSA","Daphne-Fairhope-Foley, AL","19300",2011,160.63
3245,"MSA","Daphne-Fairhope-Foley, AL","19300",2012,162.16
3246,"MSA","Daphne-Fairhope-Foley, AL","19300",2013,165.17
3247,"MSA","Daphne-Fairhope-Foley, AL","19300",2014,176.69
3248,"MSA","Daphne-Fairhope-Foley, AL","19300",2015,184.61
3249,"MSA","Daphne-Fairhope-Foley, AL","19300",2016,196.67
3250,"MSA","Daphne-Fairhope-Foley, AL","19300",2017,208.54
3251,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",1978,77.22
3252,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",1979,77.42
3253,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",1980,77.73
3254,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",1981,78.08
3255,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",1982,74.67
3256,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",1983,77.07
3257,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",1984,78.78
3258,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",1985,72.35
3259,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",1986,72.5
3260,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",1987,70.81
3261,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",1988,70.67
3262,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",1989,74.15
3263,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",1990,79.19
3264,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",1991,83.47
3265,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",1992,87.99
3266,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",1993,92.08
3267,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",1994,97.58
3268,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",1995,102.95
3269,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",1996,108.16
3270,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",1997,113.72
3271,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",1998,118.97
3272,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",1999,125.44
3273,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",2000,130.88
3274,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",2001,137.82
3275,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",2002,142.88
3276,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",2003,147.97
3277,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",2004,154.58
3278,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",2005,162.22
3279,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",2006,165.97
3280,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",2007,170.18
3281,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",2008,171.63
3282,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",2009,171.45
3283,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",2010,171.26
3284,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",2011,171.15
3285,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",2012,172.6
3286,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",2013,174.67
3287,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",2014,176.59
3288,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",2015,180.82
3289,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",2016,186.24
3290,"MSA","Davenport-Moline-Rock Island, IA-IL","19340",2017,191.66
3291,"MSA","Dayton, OH","19380",1977,41.98
3292,"MSA","Dayton, OH","19380",1978,47.53
3293,"MSA","Dayton, OH","19380",1979,54.67
3294,"MSA","Dayton, OH","19380",1980,55.06
3295,"MSA","Dayton, OH","19380",1981,56.01
3296,"MSA","Dayton, OH","19380",1982,53.38
3297,"MSA","Dayton, OH","19380",1983,58.48
3298,"MSA","Dayton, OH","19380",1984,60.38
3299,"MSA","Dayton, OH","19380",1985,62.37
3300,"MSA","Dayton, OH","19380",1986,66.11
3301,"MSA","Dayton, OH","19380",1987,72.09
3302,"MSA","Dayton, OH","19380",1988,77.59
3303,"MSA","Dayton, OH","19380",1989,80.98
3304,"MSA","Dayton, OH","19380",1990,84.64
3305,"MSA","Dayton, OH","19380",1991,87.58
3306,"MSA","Dayton, OH","19380",1992,90.71
3307,"MSA","Dayton, OH","19380",1993,94.33
3308,"MSA","Dayton, OH","19380",1994,98.65
3309,"MSA","Dayton, OH","19380",1995,102.44
3310,"MSA","Dayton, OH","19380",1996,105.65
3311,"MSA","Dayton, OH","19380",1997,108.85
3312,"MSA","Dayton, OH","19380",1998,112.81
3313,"MSA","Dayton, OH","19380",1999,115.11
3314,"MSA","Dayton, OH","19380",2000,117.66
3315,"MSA","Dayton, OH","19380",2001,122.95
3316,"MSA","Dayton, OH","19380",2002,126.02
3317,"MSA","Dayton, OH","19380",2003,129.04
3318,"MSA","Dayton, OH","19380",2004,133.16
3319,"MSA","Dayton, OH","19380",2005,137.83
3320,"MSA","Dayton, OH","19380",2006,138.35
3321,"MSA","Dayton, OH","19380",2007,137.75
3322,"MSA","Dayton, OH","19380",2008,135.09
3323,"MSA","Dayton, OH","19380",2009,131.68
3324,"MSA","Dayton, OH","19380",2010,127.86
3325,"MSA","Dayton, OH","19380",2011,123.14
3326,"MSA","Dayton, OH","19380",2012,121.98
3327,"MSA","Dayton, OH","19380",2013,120.98
3328,"MSA","Dayton, OH","19380",2014,122.07
3329,"MSA","Dayton, OH","19380",2015,126.48
3330,"MSA","Dayton, OH","19380",2016,131.08
3331,"MSA","Dayton, OH","19380",2017,137.56
3332,"MSA","Decatur, AL","19460",1987,91.35
3333,"MSA","Decatur, AL","19460",1988,90.34
3334,"MSA","Decatur, AL","19460",1989,91.18
3335,"MSA","Decatur, AL","19460",1990,91.39
3336,"MSA","Decatur, AL","19460",1991,93.43
3337,"MSA","Decatur, AL","19460",1992,96.32
3338,"MSA","Decatur, AL","19460",1993,100.57
3339,"MSA","Decatur, AL","19460",1994,101.93
3340,"MSA","Decatur, AL","19460",1995,102.56
3341,"MSA","Decatur, AL","19460",1996,105.61
3342,"MSA","Decatur, AL","19460",1997,109.8
3343,"MSA","Decatur, AL","19460",1998,116.73
3344,"MSA","Decatur, AL","19460",1999,120.24
3345,"MSA","Decatur, AL","19460",2000,123.57
3346,"MSA","Decatur, AL","19460",2001,128.8
3347,"MSA","Decatur, AL","19460",2002,131.66
3348,"MSA","Decatur, AL","19460",2003,135.49
3349,"MSA","Decatur, AL","19460",2004,138.71
3350,"MSA","Decatur, AL","19460",2005,143.95
3351,"MSA","Decatur, AL","19460",2006,149.32
3352,"MSA","Decatur, AL","19460",2007,156.83
3353,"MSA","Decatur, AL","19460",2008,162.61
3354,"MSA","Decatur, AL","19460",2009,161.49
3355,"MSA","Decatur, AL","19460",2010,160.66
3356,"MSA","Decatur, AL","19460",2011,157.03
3357,"MSA","Decatur, AL","19460",2012,156.14
3358,"MSA","Decatur, AL","19460",2013,153.98
3359,"MSA","Decatur, AL","19460",2014,154.91
3360,"MSA","Decatur, AL","19460",2015,159.23
3361,"MSA","Decatur, AL","19460",2016,158.65
3362,"MSA","Decatur, AL","19460",2017,167.48
3363,"MSA","Decatur, IL","19500",1986,75.24
3364,"MSA","Decatur, IL","19500",1987,77.7
3365,"MSA","Decatur, IL","19500",1988,78.27
3366,"MSA","Decatur, IL","19500",1989,82.3
3367,"MSA","Decatur, IL","19500",1990,85.66
3368,"MSA","Decatur, IL","19500",1991,89.38
3369,"MSA","Decatur, IL","19500",1992,92.23
3370,"MSA","Decatur, IL","19500",1993,95.3
3371,"MSA","Decatur, IL","19500",1994,98.23
3372,"MSA","Decatur, IL","19500",1995,101.1
3373,"MSA","Decatur, IL","19500",1996,105.1
3374,"MSA","Decatur, IL","19500",1997,108.91
3375,"MSA","Decatur, IL","19500",1998,112.05
3376,"MSA","Decatur, IL","19500",1999,116.18
3377,"MSA","Decatur, IL","19500",2000,119.86
3378,"MSA","Decatur, IL","19500",2001,125.03
3379,"MSA","Decatur, IL","19500",2002,129.36
3380,"MSA","Decatur, IL","19500",2003,132.31
3381,"MSA","Decatur, IL","19500",2004,136.95
3382,"MSA","Decatur, IL","19500",2005,142.69
3383,"MSA","Decatur, IL","19500",2006,146.33
3384,"MSA","Decatur, IL","19500",2007,150.37
3385,"MSA","Decatur, IL","19500",2008,150.82
3386,"MSA","Decatur, IL","19500",2009,150.23
3387,"MSA","Decatur, IL","19500",2010,149.62
3388,"MSA","Decatur, IL","19500",2011,147.72
3389,"MSA","Decatur, IL","19500",2012,149.4
3390,"MSA","Decatur, IL","19500",2013,146.2
3391,"MSA","Decatur, IL","19500",2014,144.87
3392,"MSA","Decatur, IL","19500",2015,147.57
3393,"MSA","Decatur, IL","19500",2016,149.19
3394,"MSA","Decatur, IL","19500",2017,151.67
3395,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",1978,52.16
3396,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",1979,58.14
3397,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",1980,62.89
3398,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",1981,58.74
3399,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",1982,66.93
3400,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",1983,72.39
3401,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",1984,77.06
3402,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",1985,80.48
3403,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",1986,84.04
3404,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",1987,87.56
3405,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",1988,91.08
3406,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",1989,94.2
3407,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",1990,95.19
3408,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",1991,97.65
3409,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",1992,100.58
3410,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",1993,101.92
3411,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",1994,101.15
3412,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",1995,102.4
3413,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",1996,104.77
3414,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",1997,106.48
3415,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",1998,111.16
3416,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",1999,114.82
3417,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",2000,121.6
3418,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",2001,132.98
3419,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",2002,145.17
3420,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",2003,161.09
3421,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",2004,190.55
3422,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",2005,242.15
3423,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",2006,283.13
3424,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",2007,271.75
3425,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",2008,221.78
3426,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",2009,186.08
3427,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",2010,162.08
3428,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",2011,147.63
3429,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",2012,144.24
3430,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",2013,156.2
3431,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",2014,170.74
3432,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",2015,187.45
3433,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",2016,206.49
3434,"MSA","Deltona-Daytona Beach-Ormond Beach, FL","19660",2017,232.55
3435,"MSA","Denver-Aurora-Lakewood, CO","19740",1976,32.12
3436,"MSA","Denver-Aurora-Lakewood, CO","19740",1977,36.24
3437,"MSA","Denver-Aurora-Lakewood, CO","19740",1978,45.72
3438,"MSA","Denver-Aurora-Lakewood, CO","19740",1979,53.76
3439,"MSA","Denver-Aurora-Lakewood, CO","19740",1980,58.8
3440,"MSA","Denver-Aurora-Lakewood, CO","19740",1981,63.84
3441,"MSA","Denver-Aurora-Lakewood, CO","19740",1982,70.04
3442,"MSA","Denver-Aurora-Lakewood, CO","19740",1983,72.35
3443,"MSA","Denver-Aurora-Lakewood, CO","19740",1984,73.61
3444,"MSA","Denver-Aurora-Lakewood, CO","19740",1985,73.62
3445,"MSA","Denver-Aurora-Lakewood, CO","19740",1986,74.76
3446,"MSA","Denver-Aurora-Lakewood, CO","19740",1987,73.05
3447,"MSA","Denver-Aurora-Lakewood, CO","19740",1988,71.07
3448,"MSA","Denver-Aurora-Lakewood, CO","19740",1989,70.91
3449,"MSA","Denver-Aurora-Lakewood, CO","19740",1990,72.1
3450,"MSA","Denver-Aurora-Lakewood, CO","19740",1991,74.62
3451,"MSA","Denver-Aurora-Lakewood, CO","19740",1992,79.62
3452,"MSA","Denver-Aurora-Lakewood, CO","19740",1993,86.08
3453,"MSA","Denver-Aurora-Lakewood, CO","19740",1994,95.63
3454,"MSA","Denver-Aurora-Lakewood, CO","19740",1995,102.83
3455,"MSA","Denver-Aurora-Lakewood, CO","19740",1996,108.66
3456,"MSA","Denver-Aurora-Lakewood, CO","19740",1997,115.23
3457,"MSA","Denver-Aurora-Lakewood, CO","19740",1998,122.79
3458,"MSA","Denver-Aurora-Lakewood, CO","19740",1999,135.95
3459,"MSA","Denver-Aurora-Lakewood, CO","19740",2000,155.11
3460,"MSA","Denver-Aurora-Lakewood, CO","19740",2001,170.77
3461,"MSA","Denver-Aurora-Lakewood, CO","19740",2002,179.15
3462,"MSA","Denver-Aurora-Lakewood, CO","19740",2003,183.19
3463,"MSA","Denver-Aurora-Lakewood, CO","19740",2004,188.74
3464,"MSA","Denver-Aurora-Lakewood, CO","19740",2005,195.65
3465,"MSA","Denver-Aurora-Lakewood, CO","19740",2006,197.67
3466,"MSA","Denver-Aurora-Lakewood, CO","19740",2007,195.55
3467,"MSA","Denver-Aurora-Lakewood, CO","19740",2008,191.88
3468,"MSA","Denver-Aurora-Lakewood, CO","19740",2009,190.58
3469,"MSA","Denver-Aurora-Lakewood, CO","19740",2010,187.32
3470,"MSA","Denver-Aurora-Lakewood, CO","19740",2011,183.11
3471,"MSA","Denver-Aurora-Lakewood, CO","19740",2012,187.57
3472,"MSA","Denver-Aurora-Lakewood, CO","19740",2013,203.7
3473,"MSA","Denver-Aurora-Lakewood, CO","19740",2014,224.79
3474,"MSA","Denver-Aurora-Lakewood, CO","19740",2015,251.94
3475,"MSA","Denver-Aurora-Lakewood, CO","19740",2016,281.1
3476,"MSA","Denver-Aurora-Lakewood, CO","19740",2017,311.88
3477,"MSA","Des Moines-West Des Moines, IA","19780",1977,51.55
3478,"MSA","Des Moines-West Des Moines, IA","19780",1978,58.07
3479,"MSA","Des Moines-West Des Moines, IA","19780",1979,64.73
3480,"MSA","Des Moines-West Des Moines, IA","19780",1980,63.81
3481,"MSA","Des Moines-West Des Moines, IA","19780",1981,62.03
3482,"MSA","Des Moines-West Des Moines, IA","19780",1982,61.58
3483,"MSA","Des Moines-West Des Moines, IA","19780",1983,66.12
3484,"MSA","Des Moines-West Des Moines, IA","19780",1984,66.44
3485,"MSA","Des Moines-West Des Moines, IA","19780",1985,70.28
3486,"MSA","Des Moines-West Des Moines, IA","19780",1986,72.47
3487,"MSA","Des Moines-West Des Moines, IA","19780",1987,73.53
3488,"MSA","Des Moines-West Des Moines, IA","19780",1988,75.22
3489,"MSA","Des Moines-West Des Moines, IA","19780",1989,78
3490,"MSA","Des Moines-West Des Moines, IA","19780",1990,80.96
3491,"MSA","Des Moines-West Des Moines, IA","19780",1991,84.07
3492,"MSA","Des Moines-West Des Moines, IA","19780",1992,87.01
3493,"MSA","Des Moines-West Des Moines, IA","19780",1993,90.98
3494,"MSA","Des Moines-West Des Moines, IA","19780",1994,97.6
3495,"MSA","Des Moines-West Des Moines, IA","19780",1995,102.9
3496,"MSA","Des Moines-West Des Moines, IA","19780",1996,107.15
3497,"MSA","Des Moines-West Des Moines, IA","19780",1997,110.88
3498,"MSA","Des Moines-West Des Moines, IA","19780",1998,116.37
3499,"MSA","Des Moines-West Des Moines, IA","19780",1999,121.22
3500,"MSA","Des Moines-West Des Moines, IA","19780",2000,126.52
3501,"MSA","Des Moines-West Des Moines, IA","19780",2001,133.53
3502,"MSA","Des Moines-West Des Moines, IA","19780",2002,138.85
3503,"MSA","Des Moines-West Des Moines, IA","19780",2003,144.52
3504,"MSA","Des Moines-West Des Moines, IA","19780",2004,151.45
3505,"MSA","Des Moines-West Des Moines, IA","19780",2005,159.67
3506,"MSA","Des Moines-West Des Moines, IA","19780",2006,163.14
3507,"MSA","Des Moines-West Des Moines, IA","19780",2007,165.9
3508,"MSA","Des Moines-West Des Moines, IA","19780",2008,164.47
3509,"MSA","Des Moines-West Des Moines, IA","19780",2009,162.09
3510,"MSA","Des Moines-West Des Moines, IA","19780",2010,158.86
3511,"MSA","Des Moines-West Des Moines, IA","19780",2011,156.93
3512,"MSA","Des Moines-West Des Moines, IA","19780",2012,157.07
3513,"MSA","Des Moines-West Des Moines, IA","19780",2013,159.9
3514,"MSA","Des Moines-West Des Moines, IA","19780",2014,164.62
3515,"MSA","Des Moines-West Des Moines, IA","19780",2015,171.25
3516,"MSA","Des Moines-West Des Moines, IA","19780",2016,179.26
3517,"MSA","Des Moines-West Des Moines, IA","19780",2017,189.19
3518,"MSA","Detroit-Dearborn-Livonia, MI (MSAD)","19804",1976,36.38
3519,"MSA","Detroit-Dearborn-Livonia, MI (MSAD)","19804",1977,38.37
3520,"MSA","Detroit-Dearborn-Livonia, MI (MSAD)","19804",1978,45.5
3521,"MSA","Detroit-Dearborn-Livonia, MI (MSAD)","19804",1979,55.6
3522,"MSA","Detroit-Dearborn-Livonia, MI (MSAD)","19804",1980,58.39
3523,"MSA","Detroit-Dearborn-Livonia, MI (MSAD)","19804",1981,60.1
3524,"MSA","Detroit-Dearborn-Livonia, MI (MSAD)","19804",1982,56.25
3525,"MSA","Detroit-Dearborn-Livonia, MI (MSAD)","19804",1983,53.18
3526,"MSA","Detroit-Dearborn-Livonia, MI (MSAD)","19804",1984,52.62
3527,"MSA","Detroit-Dearborn-Livonia, MI (MSAD)","19804",1985,54.64
3528,"MSA","Detroit-Dearborn-Livonia, MI (MSAD)","19804",1986,59.58
3529,"MSA","Detroit-Dearborn-Livonia, MI (MSAD)","19804",1987,67.4
3530,"MSA","Detroit-Dearborn-Livonia, MI (MSAD)","19804",1988,73.13
3531,"MSA","Detroit-Dearborn-Livonia, MI (MSAD)","19804",1989,78.65
3532,"MSA","Detroit-Dearborn-Livonia, MI (MSAD)","19804",1990,83.67
3533,"MSA","Detroit-Dearborn-Livonia, MI (MSAD)","19804",1991,87.08
